"holderAddress","DEPOSIT_NECT_VAULT","DEPOSIT_iBGT_VAULT","GALXE","CUBQUEST","HOLD_GENESIS_NFT","HOLD_BERAC_POL_NFT","HOLD_BERAC_POL_2_NFT","STAKE_DIRAC_Phase_2","Stake_LP_KODIAK","STAKE_INFRARED","STAKE_BGT_STATION","TOTAL_POINTS"
"0xc868d5cb0ba439e0e1d82a61c3897f589af0c852",0,0,50,0,0,0,0,0,10,0,0,60
"0xf1748ca09af86723cafe3a10dc6207a9260bb789",0,0,0,0,0,0,0,10,0,0,0,10
"0x4b638670da1092a7b80615b22a02e61efd5c5edc",0,0,50,0,0,0,0,0,0,0,0,50
"0x5eadea45ea5d29c6858ccbd46a321ed9bf3c68c7",0,0,50,0,0,0,0,0,0,0,0,50
"0x2a63cfa09dc8ad76750970bdc29e34261ef616a2",0,0,50,0,0,0,0,0,0,0,0,50
"0x6cd032468fb278941582566a5dfc5cc6a7a09a82",0,0,0,0,0,0,0,10,0,0,0,10
"0xec801f2ee1e6202c0f8a36adaa1f246814196cc8",0,0,0,0,0,0,0,10,0,0,0,10
"0x98bd1afbf1775a1fa55cbb84b42ac482aa15ff6e",0,0,0,0,0,0,0,10,0,0,0,10
"0x2fa41a2b6447924591244e5ac120283ab8914967",0,0,50,0,0,0,0,10,0,0,0,60
"0xb15468f47ebc10fb4472149566b3fd415645a845",0,0,50,0,0,0,0,0,0,0,0,50
"0x488ee6be651c0c45b1f44aa4c113fe43c68a08d1",0,0,50,0,0,0,0,0,0,0,0,50
"0x0971c60ad9fdb2b4ffd0392037ca142408d69869",0,0,50,0,0,0,0,0,0,0,0,50
"0xa977dc8f2bcd171928710f598e66731b95a475c0",0,0,50,0,0,0,0,0,0,0,0,50
"0x767bd662be30003a655b8c74e18884196b2c4d4a",0,0,50,0,0,0,0,0,0,0,0,50
"0x74f798ba5024b44b7e9aeea51dfa4e53ec113cb7",0,0,50,0,0,0,0,0,0,0,0,50
"0x4137b1c5e370f6cd4b2ca425ae2999b30429fb9d",0,0,50,0,0,0,0,0,0,0,0,50
"0xd7e2a9955d41e02d7132f5e51e15a2b297ea2efa",20,20,0,50,0,0,0,0,0,0,0,90
"0x55ca3dc8696cd0a4beb010562e7c31078bd484da",20,20,50,50,0,0,0,0,0,0,0,140
"0x8e64fa57dc50e028061a95b345376766b137830b",0,0,50,0,0,0,0,0,0,0,0,50
"0xb27df42d9a18e701b41dc5eae10449ba0fb54e86",0,0,50,0,0,0,0,0,0,0,0,50
"0xa4098295d49745e31fb1b7acc5bb0c7850416c58",0,0,50,0,0,0,0,0,0,0,0,50
"0x6af243bdc68b6481a7187cec31d4b9b4e4d6006c",20,20,0,50,0,0,40,0,0,0,0,130
"0xbf5176252986050f13e9778907db170d46915f72",0,0,50,0,0,0,0,0,0,0,0,50
"0x4f9d81804d9a6a7be666b8fca93b9ff49587e3c6",0,0,50,0,0,0,0,0,0,0,0,50
"0x5d2b2a882b901a59c9a904ec7d47496685a745d0",0,0,50,0,0,0,0,0,0,0,0,50
"0xe08753f2caf86cfa29ce24b1ca765f6f3a25a68d",20,20,0,0,0,0,0,10,10,0,0,60
"0x5fe42b0c0724315cf2bcd142bfac5721a44f9e4b",0,0,50,0,0,0,0,0,0,0,0,50
"0x2bc6f76001afd91555254c0a3942c3bc81a6e8d6",0,0,50,0,0,0,0,0,0,0,0,50
"0x9f70ca9f13cb0947204d0c1ce821e3b7b3cb6c0e",0,0,50,0,0,0,0,0,0,0,0,50
"0x264b6e749ec92d4002d254f251404f7bda791206",0,0,50,0,0,0,0,0,0,0,0,50
"0x9c9848ca134fb7f6e08472af6d2f1f9529b2111a",0,0,50,0,0,0,0,0,0,0,0,50
"0xc60d155b6f80d91a01cdfebe3555662692359738",0,0,50,0,0,0,0,0,0,0,0,50
"0xc7121709bf28fbf2a4950bb8d58d78fe132a30d2",0,0,50,0,0,0,0,0,0,0,0,50
"0x0b94b5f7310564adfab1b9ba044297d3b9950b86",20,20,50,50,0,0,0,0,0,0,30,170
"0xfa251fe656e26fe03e8dfa176da597ece5562bd9",0,0,0,0,30,0,0,0,0,0,0,30
"0x4494bdf0eca67940da028224428fa38bd786e2e8",20,20,0,50,0,0,0,0,0,0,0,90
"0x1a96e9053d2c6f5b3e3bc04a5a352b3bb0f16636",0,0,50,0,0,0,0,0,0,0,0,50
"0x05100fa97f541c86cbd2fd30c820571a9d16d43c",0,0,50,0,0,0,0,0,0,0,0,50
"0x742fde1d9ca14b068b0a6d531348aeeca1fac40b",0,0,50,0,0,0,0,0,0,0,0,50
"0x0a607afb4208bfd4c3ec0f984521dd012018a9d3",0,0,50,0,0,0,0,0,0,0,0,50
"0xbf4a412d603a5d2ec21af7f4dc26e8ed0155c557",0,0,50,0,0,0,0,0,0,0,0,50
"0x8c5cb39c1884571e941eadaa6a4a555b149c8c8a",20,20,0,50,0,0,0,0,0,0,0,90
"0x816a2e2ba18e2e7bf4125e40b791c06a297277b7",0,0,50,0,0,0,0,0,0,0,0,50
"0x821acecfc15b067c9a3511995199f3f16a8bb445",20,20,0,50,0,0,0,0,0,0,0,90
"0x26931a2b1525ef1981d5b7193be2eb601cf211ac",0,0,50,0,0,0,0,0,0,0,0,50
"0x5ddc003c8bf1d18754d06e0ab25d41651d58891b",0,0,50,0,0,0,0,0,0,0,0,50
"0x639e43f5b44b3c1e8c841cb28d942437337c5c89",0,0,50,0,0,0,0,0,0,0,0,50
"0x7b53c3bb658cd3d14f1b9c356e77fff5f9a06c2e",0,0,50,0,0,0,0,0,0,0,0,50
"0x7d58a2943ea775d6f096a9078cf27edd24495fe9",20,20,0,50,0,0,0,0,0,0,0,90
"0x908cea87db515dcc015155324c4f525cee0bf220",0,0,50,0,0,0,0,0,0,0,0,50
"0x9e7389112ae275aaca37ddb8cc5429d2c233aac2",0,0,50,0,0,0,0,0,0,0,0,50
"0x144bde4dcef535b7254db26d59d13f9fd33777e0",0,0,50,0,0,0,0,0,0,0,0,50
"0xb2a4928eb5a54837edd140097091bb090f3d643e",0,0,50,0,0,0,0,0,0,0,0,50
"0xa8376c377c45e036adbdd5a1d809f11898cec269",0,0,50,0,0,0,0,0,0,0,0,50
"0x7d17c8675415923605e828f0792e8b7d8f86ca6e",0,0,50,0,0,0,0,0,0,0,0,50
"0x7f312686f2294db423ecc1e495fb695570f09b2a",20,20,50,50,0,0,0,0,0,0,0,140
"0x021f0d85a407500a4a74709e1b9ee7b5f4afa176",0,0,50,0,0,0,0,0,0,0,0,50
"0x6737e7caaeb44d10f110ef36f39996b409dde5ac",0,0,50,0,0,0,0,0,0,0,0,50
"0x8a9c2147dbb5b8dc810985c1f698e06c996e51a0",0,0,50,0,0,0,0,0,0,0,0,50
"0x354b10783337a446703a4b02f9e12b6791a89f54",20,20,50,0,0,45,0,10,0,0,0,145
"0x57c99e9aaf7c4fce13a3b949879ccf56b0211faf",0,0,50,0,0,0,0,0,0,0,0,50
"0x3ac0cca96c8171a1c8eabcd8f734605dc28f1291",0,0,50,0,0,0,0,0,0,0,0,50
"0x2176c726154a6ac1dd68468526afa45fdc229177",0,0,50,0,0,0,0,0,0,0,0,50
"0x34ce7d09619490e309a428811a55ff87d10a3fb0",0,0,50,0,0,0,0,0,0,0,0,50
"0x272a9fe6fab12f45694bd937250ce36e3aaaf92c",0,0,50,0,0,0,0,0,0,0,0,50
